id,section,x,y,date
16049293,2702,409434.6198502586,125669.82431996813,2016-03-19
16049293,2702,409434.6198502586,125669.82431996813,2016-03-19
16049299,2702,410223.1935177411,126260.09574580785,2016-03-19
16049299,2702,410223.1935177411,126260.09574580785,2016-03-19
16049385,3701,409630.9028704604,126002.5401752863,2016-03-19
16049385,3701,409630.9028704604,126002.5401752863,2016-03-19
16049627,3701,409904.0124989105,125157.60671223109,2016-03-19
16049627,3701,409904.0124989105,125157.60671223109,2016-03-19
16049627,3701,409904.0124989105,125157.60671223109,2016-03-19
16049652,3701,412052.0254302131,128407.00949973744,2016-03-19
16049652,3701,412052.0254302131,128407.00949973744,2016-03-19
16038683,3701,408019.814032385,126520.95014535675,2016-03-20
16049922,2702,410636.7990610104,124004.25713321516,2016-03-20
16049938,2702,408462.53435589286,124296.56124389643,2016-03-20
16049938,2702,408462.53435589286,124296.56124389643,2016-03-20
16050339,3701,419850.40371176775,126483.53561293721,2016-03-20
16020792,2702,410143.11344397056,126156.14914201376,2016-03-21
16020792,2702,410143.11344397056,126156.14914201376,2016-03-21
16030093,2702,409426.61198290216,122981.94635900113,2016-03-21
16042217,2702,414797.5864369691,125900.71110189946,2016-03-21
16042217,2702,414797.5864369691,125900.71110189946,2016-03-21
16050526,2702,420419.781903037,126590.43963845703,2016-03-21
16050526,2702,420419.781903037,126590.43963845703,2016-03-21
16050667,3701,411340.1267325959,126321.41179083567,2016-03-21
15214750,2702,410372.8724251962,126502.92053163034,2016-03-22
16040375,2702,409704.3605910391,124751.01230800703,2016-03-22
16051403,3701,409039.18655253353,126808.9405860055,2016-03-22
15214750,2702,410372.8724251962,126502.92053163034,2016-03-23
16029571,2702,404316.8083478986,127639.12920631688,2016-03-23
16043438,3701,409704.3605910391,124751.01230800703,2016-03-23
16050526,2702,420419.781903037,126590.43963845703,2016-03-23
16051742,2702,409080.85260377766,126993.88662605431,2016-03-23
16051742,2702,409080.85260377766,126993.88662605431,2016-03-23
16051767,3701,410118.4861565024,120282.27636855675,2016-03-23
16052039,3701,410287.5895725853,125099.92347647037,2016-03-23
16052720,2702,408273.0599455205,128715.61498559527,2016-03-24
16052870,2702,418018.8719620294,126666.67491146096,2016-03-24
16052870,2702,418018.8719620294,126666.67491146096,2016-03-24
12029611,2702,408539.3568476332,122115.89910587574,2016-03-25
15232477,2702,406312.31670479936,128528.89037388806,2016-03-25
16053156,2702,408596.7076734618,127579.11045946572,2016-03-25
16053213,2702,408596.7076734618,127579.11045946572,2016-03-25
16053221,3701,409299.74580801063,123267.61531308769,2016-03-25
16053257,3701,410636.7990610104,124004.25713321516,2016-03-25
16053299,2702,409163.8916936893,129280.98671289673,2016-03-25
16053299,2702,409163.8916936893,129280.98671289673,2016-03-25
16053299,2702,409163.8916936893,129280.98671289673,2016-03-25
16053299,2702,409163.8916936893,129280.98671289673,2016-03-25
16053447,2702,408257.86106263916,126991.21114966148,2016-03-25
16053447,2702,408257.86106263916,126991.21114966148,2016-03-25
16053518,3701,408619.1815964496,123874.47810718177,2016-03-25
16053636,2702,412881.30540562025,124183.31236530602,2016-03-25
16053636,2702,412881.30540562025,124183.31236530602,2016-03-25
16053925,3701,414737.73902148276,128176.27608302198,2016-03-26
16054371,3701,410215.7487042345,126269.75080719795,2016-03-26
16054371,3701,410215.7487042345,126269.75080719795,2016-03-26
16054575,2702,406358.95438452833,128872.68677666063,2016-03-27
16054596,2702,415984.6439553017,128111.37786219269,2016-03-27
16054596,2702,415984.6439553017,128111.37786219269,2016-03-27
16055011,2702,411683.25544596394,125519.58872218162,2016-03-27
16055011,2702,411683.25544596394,125519.58872218162,2016-03-27
16055015,2702,409531.3941374993,127179.65406674969,2016-03-27
16055294,3701,409426.61198290216,122981.94635900113,2016-03-28
16055523,3701,414304.1905025262,127870.80482477236,2016-03-28
16055523,3701,414304.1905025262,127870.80482477236,2016-03-28
16055650,2702,409427.6356875457,121908.53179102202,2016-03-28
16055650,2702,409427.6356875457,121908.53179102202,2016-03-28
16055688,3701,405824.10484307795,129865.02377909933,2016-03-28
15228307,2702,405922.4501829288,129649.39773577677,2016-03-29
16001580,2702,410565.9633492994,124033.42681313856,2016-03-29
16034331,3701,415932.9838389829,130464.01768533746,2016-03-29
16055795,2702,406250.67325449584,130166.4717317498,2016-03-29
16055810,3701,418054.30476518004,125626.00941224131,2016-03-29
16056010,3701,408596.7076734618,127579.11045946572,2016-03-29
16056320,3701,409415.21924991976,123060.68629120784,2016-03-29
16056394,2702,408972.0203782543,129309.87850612885,2016-03-29
16056394,2702,408972.0203782543,129309.87850612885,2016-03-29
16046192,2702,408908.0577769093,126767.5322114586,2016-03-30
16046296,3701,418042.69657386595,125873.91666061801,2016-03-30
16055795,2702,406250.67325449584,130166.4717317498,2016-03-30
16055795,2702,406250.67325449584,130166.4717317498,2016-03-30
16056526,2702,419850.40371176775,126483.53561293721,2016-03-30
16056644,3701,417410.35288301937,127804.90692501114,2016-03-30
16056697,2702,409742.4534591145,128251.25660462506,2016-03-30
16057016,3701,402600.3051283172,127628.47338186299,2016-03-30
16057037,2702,409311.7854778489,127038.83634433834,2016-03-30
16057136,2702,423756.2866803807,121757.8803138181,2016-03-30
16057167,2702,410785.8772655528,125172.2834200081,2016-03-30
16057167,2702,410785.8772655528,125172.2834200081,2016-03-30
16027470,3701,417943.91762232594,130402.81986656641,2016-03-31
16047711,2702,409610.87082846137,123276.83545235441,2016-03-31
16047711,2702,409610.87082846137,123276.83545235441,2016-03-31
16048270,3701,409314.2644431131,125626.49362873586,2016-03-31
16055044,2702,415535.19177413604,130055.31933759637,2016-03-31
16009660,2702,406841.5318568426,128925.66145007037,2016-04-01
16009660,2702,406841.5318568426,128925.66145007037,2016-04-01
16055650,2702,409427.6356875457,121908.53179102202,2016-04-01
16057966,3701,410118.4861565024,120282.27636855675,2016-04-01
16058070,2702,408303.1998355386,127239.31897173093,2016-04-01
16058169,2702,408708.6607473601,127456.79385453096,2016-04-01
16058441,3701,409400.1006428354,127060.13889675816,2016-04-01
16058441,3701,409400.1006428354,127060.13889675816,2016-04-01
16058454,2702,418017.8012902024,127728.16843109875,2016-04-01
16058460,3701,410012.5902404201,126111.88315326063,2016-04-01
16058582,3701,408793.12610958546,125568.99059137645,2016-04-01
16058682,2702,408274.32021980075,126966.97946000667,2016-04-01
16051017,3701,409704.3605910391,124751.01230800703,2016-04-02
16058711,3701,409427.29064317676,123166.52058133355,2016-04-02
16058747,2702,417702.747791979,127512.11529741116,2016-04-02
16058747,2702,417702.747791979,127512.11529741116,2016-04-02
16058801,2702,408355.9486771951,126990.58417692123,2016-04-02
16058845,3701,408998.67864580103,125510.67254718709,2016-04-02
16058848,3701,409933.6730547824,120887.86385783773,2016-04-02
16058862,2702,409163.8916936893,129280.98671289673,2016-04-02
16058905,3701,407546.8372999454,119970.51069087481,2016-04-02
16058935,3701,411115.51916448155,125918.61793622354,2016-04-02
16059316,2702,408633.9237933024,127374.62015967202,2016-04-02
16059316,2702,408633.9237933024,127374.62015967202,2016-04-02
16059316,2702,408633.9237933024,127374.62015967202,2016-04-02
16059316,2702,408633.9237933024,127374.62015967202,2016-04-02
16059316,2702,408633.9237933024,127374.62015967202,2016-04-02
16059316,2702,408633.9237933024,127374.62015967202,2016-04-02
16059773,3701,420419.781903037,126590.43963845703,2016-04-03
16059803,3701,410367.6910144342,126326.28841872643,2016-04-03
16059803,3701,410367.6910144342,126326.28841872643,2016-04-03
16059947,3701,410595.2240997381,125807.2897894414,2016-04-03
16059974,2702,410201.2390109176,127374.49793121609,2016-04-03
16059974,2702,410201.2390109176,127374.49793121609,2016-04-03
16059974,2702,410201.2390109176,127374.49793121609,2016-04-03
16055810,3701,418054.30476518004,125626.00941224131,2016-04-04
16060056,2702,410505.4603810848,124033.12219411448,2016-04-04
16060056,2702,410505.4603810848,124033.12219411448,2016-04-04
16060588,2702,414567.94556583685,127021.31096831895,2016-04-04
16060588,2702,414567.94556583685,127021.31096831895,2016-04-04
16041718,2702,413997.94330642256,121267.52372473179,2016-04-05
16060723,3701,408896.5908933657,125032.35864935454,2016-04-05
16060780,2702,411688.0420700847,125423.20943890669,2016-04-05
16060780,2702,411688.0420700847,125423.20943890669,2016-04-05
16060891,2702,410275.3358685534,125126.59331964985,2016-04-05
16061365,2702,409100.02472817514,125393.29377022934,2016-04-05
16061365,2702,409100.02472817514,125393.29377022934,2016-04-05
16057016,3701,409704.3605910391,124751.01230800703,2016-04-06
16061398,2702,409172.7613582743,125167.32103388607,2016-04-06
16061398,2702,409172.7613582743,125167.32103388607,2016-04-06
16061892,2702,408595.6411428917,127182.47353688655,2016-04-06
16061892,2702,408595.6411428917,127182.47353688655,2016-04-06
16062019,3701,420100.1265711455,126716.50971728434,2016-04-06
16062117,3701,413999.2377273778,127174.32034647482,2016-04-06
16062111,2702,409630.9028704604,126002.5401752863,2016-04-07
16062175,2702,409938.4025712323,120824.46977517565,2016-04-07
16062247,2702,411166.9543029397,125003.91125675071,2016-04-07
16062247,2702,411166.9543029397,125003.91125675071,2016-04-07
16062662,3701,409090.3456785033,126521.30831133226,2016-04-07
16062775,2702,405477.8670592166,130167.2029954652,2016-04-07
16062775,2702,405477.8670592166,130167.2029954652,2016-04-07
16056010,3701,408596.7076734618,127579.11045946572,2016-04-08
16057782,3701,413439.16645920137,125822.78884267937,2016-04-08
16062900,2702,416498.37405285425,127394.99589455094,2016-04-08
16062900,2702,416498.37405285425,127394.99589455094,2016-04-08
16063222,2702,419835.1328378816,127028.61026296187,2016-04-08
16063375,3701,406968.9150670314,126763.7524716505,2016-04-08
16063516,3701,405866.9754074466,129434.98051722719,2016-04-08
16062111,2702,410353.51750562305,124839.01391895497,2016-04-09
16062111,2702,410353.51750562305,124839.01391895497,2016-04-09
16063662,2702,405642.0221283785,121269.045578632,2016-04-09
16063662,2702,405642.0221283785,121269.045578632,2016-04-09
16063804,3701,409597.6427737572,125677.36841194375,2016-04-09
16005458,3701,415644.9479459378,124688.65685555256,2016-04-10
16062662,3701,409090.3456785033,126521.30831133226,2016-04-10
16064342,3701,411827.9639922244,125967.76787358311,2016-04-10
16064396,3701,409025.57418069313,125243.6823060494,2016-04-10
16064818,3701,411574.45753806067,123905.41063280242,2016-04-10
16064837,3701,413440.8269492533,127649.79232146943,2016-04-10
16064839,3701,410612.7061813555,121987.26093665329,2016-04-10
15225449,2702,410287.5895725853,125099.92347647037,2016-04-11
15225449,2702,410287.5895725853,125099.92347647037,2016-04-11
16056010,3701,408596.7076734618,127579.11045946572,2016-04-11
16062175,2702,409938.4025712323,120824.46977517565,2016-04-11
16064874,3701,408986.63949225226,125601.16839958714,2016-04-11
16064973,2702,404713.40417087544,126220.1411602553,2016-04-11
16065281,2702,409858.3532035097,123090.28492669362,2016-04-11
16065281,2702,409858.3532035097,123090.28492669362,2016-04-11
16065438,2702,408462.53435589286,124296.56124389643,2016-04-11
16065438,2702,408462.53435589286,124296.56124389643,2016-04-11
16065467,2702,415899.7457012498,127340.81774120103,2016-04-12
16065841,2702,409182.26019693946,125492.41510832276,2016-04-12
16065841,2702,409182.26019693946,125492.41510832276,2016-04-12
15226678,2702,409428.35431774973,123276.38369026265,2016-04-13
16053213,2702,408596.7076734618,127579.11045946572,2016-04-13
16058801,2702,408355.9486771951,126990.58417692123,2016-04-13
16066285,2702,405826.1469883218,130333.20104039153,2016-04-13
16066821,2702,409549.94154786295,125911.82074741543,2016-04-13
16066821,2702,409549.94154786295,125911.82074741543,2016-04-13
16066821,2702,409549.94154786295,125911.82074741543,2016-04-13
16066821,2702,409549.94154786295,125911.82074741543,2016-04-13
16052870,2702,418018.8719620294,126666.67491146096,2016-04-14
16066938,3701,417494.1034161728,127396.62100108263,2016-04-14
16067138,3701,414581.95571314986,126365.1206861799,2016-04-14
16067590,2702,410047.7109921818,127878.05890893714,2016-04-14
16057016,3701,409704.3605910391,124751.01230800703,2016-04-15
16062900,2702,416498.37405285425,127394.99589455094,2016-04-15
16068203,3701,410882.8037315579,123984.78090204272,2016-04-15
16068385,2702,406083.7954469172,130609.88008906631,2016-04-16
16068406,3701,411624.139563367,126371.88655497487,2016-04-16
16068406,3701,411624.139563367,126371.88655497487,2016-04-16
16068425,2702,410636.7990610104,124004.25713321516,2016-04-16
16068425,2702,410636.7990610104,124004.25713321516,2016-04-16
16068492,3701,411162.83978060185,124954.68568897266,2016-04-16
16068944,3701,410051.07190406974,120233.54776462179,2016-04-16
16068944,3701,410051.07190406974,120233.54776462179,2016-04-16
16069185,2702,408616.0623746285,127755.71241662576,2016-04-17
16048469,3701,414365.66862136906,127799.69510371031,2016-04-18
16057169,2702,418678.84134508134,126969.18975253444,2016-04-18
16070356,3701,407404.2056624838,125456.38774750999,2016-04-18
16070559,3701,410072.94828950346,122529.15961182001,2016-04-18
16057136,2702,423756.2866803807,121757.8803138181,2016-04-19
16070689,2702,404713.40417087544,126220.1411602553,2016-04-19
16070689,2702,404713.40417087544,126220.1411602553,2016-04-19
16071246,2702,407894.7083995063,122929.53183465727,2016-04-19
16071246,2702,407894.7083995063,122929.53183465727,2016-04-19
16071246,2702,407894.7083995063,122929.53183465727,2016-04-19
16071284,2702,402316.7186369387,126388.31545616071,2016-04-19
16071284,2702,402316.7186369387,126388.31545616071,2016-04-19
16058169,2702,408708.6607473601,127456.79385453096,2016-04-20
16071692,2702,410793.26833125914,125529.23542274491,2016-04-20
16071715,2702,407796.9340058995,128789.18461715254,2016-04-20
16071715,2702,407796.9340058995,128789.18461715254,2016-04-20
16071728,3701,409316.1289910455,123256.55075435484,2016-04-20
16071967,3701,415652.079801647,127446.97940476006,2016-04-20
16072563,2702,409975.67372915626,121200.50868936456,2016-04-21
16072563,2702,409975.67372915626,121200.50868936456,2016-04-21
16072563,2702,409975.67372915626,121200.50868936456,2016-04-21
16072708,3701,410137.16123744636,120082.96553819194,2016-04-21
16072733,3701,409409.1690031351,122128.65200741394,2016-04-21
16072843,3701,402668.1205546139,126576.42015856515,2016-04-21
16072861,3701,403726.84835129604,126924.53635747249,2016-04-21
16057510,2702,407870.985998861,127135.6601160663,2016-04-22
16058905,3701,407546.8372999454,119970.51069087481,2016-04-22
16058905,3701,407546.8372999454,119970.51069087481,2016-04-22
16072843,3701,402668.1205546139,126576.42015856515,2016-04-22
16073000,3701,409058.2673793656,127077.62257491463,2016-04-22
16073270,3701,402405.9424642378,126288.15096788933,2016-04-22
16073270,3701,402405.9424642378,126288.15096788933,2016-04-22
16073400,2702,404647.5118389889,127244.20942059082,2016-04-22
16073406,2702,412202.33696772734,124619.83801156403,2016-04-22
16073711,2702,410595.9105753069,126571.04402832236,2016-04-23
16073711,2702,410595.9105753069,126571.04402832236,2016-04-23
16073858,2702,413738.93768078124,127556.18948122383,2016-04-23
16073858,2702,413738.93768078124,127556.18948122383,2016-04-23
16074091,3701,415644.9479459378,124688.65685555256,2016-04-23
16074101,3701,413769.3420400345,127415.49343425715,2016-04-23
16074101,3701,413769.3420400345,127415.49343425715,2016-04-23
16074180,3701,414724.41891373077,123313.6405224543,2016-04-23
16074208,3701,410394.3610594915,125116.30629195728,2016-04-23
16074308,2702,412397.35816370836,128293.68524421405,2016-04-24
16074308,2702,412397.35816370836,128293.68524421405,2016-04-24
16074526,3701,404380.798260353,125251.33336556047,2016-04-24
16074531,2702,408908.0577769093,126767.5322114586,2016-04-24
16074634,2702,414532.1261505565,123674.40246126005,2016-04-24
16074634,2702,414532.1261505565,123674.40246126005,2016-04-24
16074805,2702,408509.2912796703,127048.45317949502,2016-04-24
16074874,2702,415520.46033994213,127848.53308706162,2016-04-24
15174118,3701,410230.6719064524,119875.59668120439,2016-04-25
16038002,3701,409732.8649861671,120379.56312534647,2016-04-25
16042283,3701,405539.49743979156,130482.2143592029,2016-04-25
16073406,2702,412202.33696772734,124619.83801156403,2016-04-25
16075083,3701,415245.36949926056,128106.8376365982,2016-04-25
16075144,2702,408706.75579570216,128361.8234662052,2016-04-25
16075371,2702,417591.28242591873,128278.29284032127,2016-04-25
16076087,2702,408583.38797908236,127170.73854650704,2016-04-26
16076087,2702,408583.38797908236,127170.73854650704,2016-04-26
16072708,3701,409429.83847153187,124713.68225855948,2016-04-27
16076366,2702,417906.26023686165,126810.17155209713,2016-04-27
16076450,2702,408095.6190166323,122550.98867672116,2016-04-27
16076450,2702,408095.6190166323,122550.98867672116,2016-04-27
16076832,3701,408270.81493550655,123683.59207779357,2016-04-27
16076965,3701,413821.081797515,121701.39712042984,2016-04-27
16076988,3701,409756.3816989336,123214.3540369904,2016-04-27
15229519,3701,415107.7741432175,127716.43866806151,2016-04-28
16077198,2702,409429.83847153187,124713.68225855948,2016-04-28
16077198,2702,409429.83847153187,124713.68225855948,2016-04-28
16077642,3701,410878.50617909664,118983.94756473521,2016-04-28
16071692,2702,410793.26833125914,125529.23542274491,2016-04-29
16072843,3701,402668.1205546139,126576.42015856515,2016-04-29
16073270,3701,402405.9424642378,126288.15096788933,2016-04-29
16077743,2702,412749.64641229215,125332.7910327215,2016-04-29
16077743,2702,412749.64641229215,125332.7910327215,2016-04-29
16077899,3701,413823.66178478976,122246.56063325937,2016-04-29
16078122,2702,405587.4274123384,129716.43321870145,2016-04-29
16078122,2702,405587.4274123384,129716.43321870145,2016-04-29
16078288,3701,415129.361661099,123291.8576386508,2016-04-29
16011057,3701,414021.34597255156,129553.41691966186,2016-04-30
16011057,3701,414021.34597255156,129553.41691966186,2016-04-30
16078365,2702,410205.719556837,126345.61302483281,2016-04-30
16078424,2702,411289.7128815168,124989.43319104222,2016-04-30
16078936,3701,413792.8879237199,121850.59735173978,2016-04-30
16078982,2702,410636.7990610104,124004.25713321516,2016-04-30
16078982,2702,410636.7990610104,124004.25713321516,2016-05-01
16079126,2702,410353.51750562305,124839.01391895497,2016-05-01
16079165,2702,409082.5902259664,129735.63597436376,2016-05-01
16079386,3701,408133.59383747354,127250.26143777483,2016-05-01
16079427,3701,409224.0790203646,126926.21248394364,2016-05-01
16079557,2702,414193.5478494141,120890.24647159419,2016-05-01
16079570,3701,409756.3816989336,123214.3540369904,2016-05-01
16072439,2702,412570.102986261,125591.78492715729,2016-05-02
16073400,2702,404647.5118389889,127244.20942059082,2016-05-02
16080055,3701,415074.6048328963,126921.71693954781,2016-05-02
16080078,2702,415852.95852934255,128751.28249535992,2016-05-02
16080207,3701,403819.26394881704,127684.0229834658,2016-05-02
16080207,3701,403819.26394881704,127684.0229834658,2016-05-02
16080207,3701,403819.26394881704,127684.0229834658,2016-05-02
16080211,3701,408958.6889877155,125451.20595948448,2016-05-02
16080211,3701,408958.6889877155,125451.20595948448,2016-05-02
16073077,2702,410371.9579379478,126351.46532323609,2016-05-03
16077546,2702,418335.5359541612,127617.80369120557,2016-05-03
16080412,3701,414819.76060051646,127494.74209410722,2016-05-03
16080642,3701,417973.3805037347,127022.52984264948,2016-05-03
16080795,2702,408734.6446183606,122947.2318152024,2016-05-03
16080861,3701,409943.83979906235,127875.68617995975,2016-05-03
16080902,3701,412013.0044111124,123944.61490038424,2016-05-03
16080908,2702,406705.22882659384,128437.90305386005,2016-05-03
16080908,2702,406705.22882659384,128437.90305386005,2016-05-03
16080908,2702,406705.22882659384,128437.90305386005,2016-05-03
16055614,3701,413873.0503801852,121423.03813470928,2016-05-04
16074180,3701,414724.41891373077,123313.6405224543,2016-05-04
16072337,2702,418090.5670123739,126540.10222535397,2016-05-05
16075371,2702,417591.28242591873,128278.29284032127,2016-05-05
16075386,2702,408847.3580228756,129213.72373366737,2016-05-05
16081873,2702,411340.1267325959,126321.41179083567,2016-05-05
16082345,2702,410071.74191146437,122523.04807775577,2016-05-05
16082345,2702,410071.74191146437,122523.04807775577,2016-05-05
16057059,3701,411698.11089947575,125608.83550163513,2016-05-06
16076891,2702,404457.45542074426,127099.5681377426,2016-05-06
16076891,2702,404457.45542074426,127099.5681377426,2016-05-06
16076891,2702,404457.45542074426,127099.5681377426,2016-05-06
16082487,3701,407324.10481630685,122249.88628255897,2016-05-06
16082487,3701,407324.10481630685,122249.88628255897,2016-05-06
16082487,3701,407324.10481630685,122249.88628255897,2016-05-06
16082487,3701,407324.10481630685,122249.88628255897,2016-05-06
16082593,2702,408355.9486771951,126990.58417692123,2016-05-06
16082593,2702,408355.9486771951,126990.58417692123,2016-05-06
16083054,2702,407426.83251536684,122811.50442909202,2016-05-06
16083081,2702,417518.0082704121,126999.82201041975,2016-05-06
16073325,2702,412773.93914301984,128259.05966916418,2016-05-07
16077899,3701,413823.66178478976,122246.56063325937,2016-05-07
16083282,2702,417147.7943435259,128281.61877698403,2016-05-07
16083726,2702,406959.44146053743,129343.1743757895,2016-05-07
16083726,2702,406959.44146053743,129343.1743757895,2016-05-07
16053156,2702,408596.7076734618,127579.11045946572,2016-05-08
16083880,2702,404720.65226161067,126079.3874950741,2016-05-08
16083880,2702,404720.65226161067,126079.3874950741,2016-05-08
16083963,2702,408546.2977794057,126189.11861175537,2016-05-08
16083963,2702,408546.2977794057,126189.11861175537,2016-05-08
16083998,2702,411289.7128815168,124989.43319104222,2016-05-08
16084064,2702,411980.8591480013,122715.40076591152,2016-05-08
16084064,2702,411980.8591480013,122715.40076591152,2016-05-08
16084079,3701,410592.71910536883,124945.92622217593,2016-05-08
16084384,2702,413997.94330642256,121267.52372473179,2016-05-08
16055614,3701,413873.0503801852,121423.03813470928,2016-05-09
16076498,3701,409314.2644431131,125626.49362873586,2016-05-09
16080631,3701,408560.83245636243,125418.43999832917,2016-05-09
16084388,2702,407237.1759394356,120393.31498269759,2016-05-09
16084488,2702,407234.9507319393,127591.51630911573,2016-05-09
16084700,3701,406694.5156172657,126929.22324807884,2016-05-09
16085141,2702,409904.2413275833,125131.28729790842,2016-05-09
16085141,2702,409904.2413275833,125131.28729790842,2016-05-09
16085187,2702,408888.034615024,124659.11006276561,2016-05-10
16085245,2702,403819.26394881704,127684.0229834658,2016-05-10
16085245,2702,403819.26394881704,127684.0229834658,2016-05-10
16085254,2702,417943.91762232594,130402.81986656641,2016-05-10
16085254,2702,417943.91762232594,130402.81986656641,2016-05-10
16058460,3701,410012.5902404201,126111.88315326063,2016-05-11
16083382,2702,411320.73390730645,126398.1120822804,2016-05-11
16086006,2702,409226.08572011255,125874.42243469338,2016-05-11
16086155,3701,412664.0818844378,125414.63738702209,2016-05-11
16086316,3701,410068.4526324641,124031.6741709913,2016-05-11
16086316,3701,410068.4526324641,124031.6741709913,2016-05-11
16074152,2702,417943.91762232594,130402.81986656641,2016-05-12
16078936,3701,413792.8879237199,121850.59735173978,2016-05-12
16079631,3701,409756.3816989336,123214.3540369904,2016-05-12
16079631,3701,409756.3816989336,123214.3540369904,2016-05-12
16086737,2702,417653.94930378697,127885.22219482064,2016-05-12
16086737,2702,417653.94930378697,127885.22219482064,2016-05-12
16087244,3701,409300.87705632515,123212.94961712297,2016-05-12
16087249,3701,409220.0252971513,128216.44873456298,2016-05-12
16087297,2702,403949.531906265,126508.7163410494,2016-05-12
13092707,2702,420419.781903037,126590.43963845703,2016-05-13
16059773,3701,420419.781903037,126590.43963845703,2016-05-13
16074152,2702,417943.91762232594,130402.81986656641,2016-05-13
16076366,2702,417906.26023686165,126810.17155209713,2016-05-13
16079631,3701,409756.3816989336,123214.3540369904,2016-05-13
16087307,2702,418637.39673549915,126696.92860232515,2016-05-13
16087398,2702,406852.18215021014,120835.21484811656,2016-05-13
16087398,2702,406852.18215021014,120835.21484811656,2016-05-13
16087477,2702,407998.17099587334,123317.41982626864,2016-05-13
16087477,2702,407998.17099587334,123317.41982626864,2016-05-13
16087802,2702,410396.88999739,119409.96524082829,2016-05-13
16088006,2702,408102.61625795404,126032.31216100583,2016-05-13
16088006,2702,408102.61625795404,126032.31216100583,2016-05-13
15120845,3701,409006.59912433825,126883.78329983228,2016-05-14
16059079,3701,415652.079801647,127446.97940476006,2016-05-14
16088131,3701,409672.6366701064,125841.4233708185,2016-05-14
16088165,2702,410554.6094331836,124001.42304780899,2016-05-14
16088165,2702,410554.6094331836,124001.42304780899,2016-05-14
16088177,3701,410174.53872885887,124014.04169561512,2016-05-14
16088177,3701,410174.53872885887,124014.04169561512,2016-05-14
16088177,3701,410174.53872885887,124014.04169561512,2016-05-14
16088186,2702,410505.4603810848,124033.12219411448,2016-05-14
16088186,2702,410505.4603810848,124033.12219411448,2016-05-14
16088186,2702,410505.4603810848,124033.12219411448,2016-05-14
16088213,2702,410444.27165914705,124032.89336892494,2016-05-14
16088245,3701,409179.57793481584,125542.34125916334,2016-05-14
16088245,3701,409179.57793481584,125542.34125916334,2016-05-14
16088686,3701,410067.15719007514,120405.14110951181,2016-05-14
16039187,2702,417881.7876272554,127620.24361534034,2016-05-15
16039187,2702,417881.7876272554,127620.24361534034,2016-05-15
16088769,2702,410985.256851668,122092.80328595033,2016-05-15
16088769,2702,410985.256851668,122092.80328595033,2016-05-15
16088891,2702,410549.0468877199,123897.79050149147,2016-05-15
16088891,2702,410549.0468877199,123897.79050149147,2016-05-15
16088891,2702,410549.0468877199,123897.79050149147,2016-05-15
16088891,2702,410549.0468877199,123897.79050149147,2016-05-15
16088916,2702,418586.79197972745,126508.2543971397,2016-05-15
16089276,2702,408270.81493550655,123683.59207779357,2016-05-15
16089276,2702,408270.81493550655,123683.59207779357,2016-05-15
16089313,2702,406624.1593461408,129333.39121904688,2016-05-15
16070356,3701,407404.2056624838,125456.38774750999,2016-05-16
16089393,3701,408919.3267479507,125758.97697812732,2016-05-16
16089722,2702,409689.7534386526,120799.43124576456,2016-05-16
16089722,2702,409689.7534386526,120799.43124576456,2016-05-16
16090017,2702,408596.7076734618,127579.11045946572,2016-05-16
16090017,2702,408596.7076734618,127579.11045946572,2016-05-17
16090081,2702,418412.0800236988,126185.28770712737,2016-05-17
16090092,3701,404571.24425202643,127734.83763382932,2016-05-17
16090109,3701,410394.3610594915,125116.30629195728,2016-05-17
16090220,3701,406562.6320212224,129444.8509887649,2016-05-17
16090477,3701,407300.3917976774,120194.00577247971,2016-05-17
16090605,2702,415631.14029901195,122166.98058761253,2016-05-17
16090731,3701,418630.6068718948,126695.70683670965,2016-05-18
16090749,3701,409623.7032771632,123246.49240022164,2016-05-18
16090883,3701,415754.7166612062,128328.50410554085,2016-05-18
16090884,2702,410785.8772655528,125172.2834200081,2016-05-18
16090923,2702,413912.40348471276,121999.64437492641,2016-05-18
16090991,2702,407796.9340058995,128789.18461715254,2016-05-18
16090991,2702,407796.9340058995,128789.18461715254,2016-05-18
16091019,3701,409441.64574024105,122915.60111566394,2016-05-18
16055650,2702,409427.6356875457,121908.53179102202,2016-05-19
16090081,2702,418412.0800236988,126185.28770712737,2016-05-19
16048469,3701,414365.66862136906,127799.69510371031,2016-05-20
16092157,2702,410253.8483589499,124026.20238217378,2016-05-20
16092157,2702,410253.8483589499,124026.20238217378,2016-05-20
16092212,2702,410044.5600723412,120689.30530891611,2016-05-20
16092212,2702,410044.5600723412,120689.30530891611,2016-05-20
16092364,3701,403689.73896903545,127573.38064960211,2016-05-20
16092733,2702,410353.51750562305,124839.01391895497,2016-05-20
16022109,2702,408784.9740562886,127130.24415874497,2016-05-21
16092937,2702,410444.27165914705,124032.89336892494,2016-05-21
16092937,2702,410444.27165914705,124032.89336892494,2016-05-21
16092989,3701,414440.4021307294,123756.84650445389,2016-05-21
16093002,3701,410067.15719007514,120405.14110951181,2016-05-21
16093099,2702,419064.9629644208,126756.17980054156,2016-05-21
16093099,2702,419064.9629644208,126756.17980054156,2016-05-21
16093301,3701,418169.9768854213,125761.8590057596,2016-05-21
16093945,2702,409904.0124989105,125157.60671223109,2016-05-22
16093945,2702,409904.0124989105,125157.60671223109,2016-05-22
16084700,3701,406694.5156172657,126929.22324807884,2016-05-23
16084700,3701,406694.5156172657,126929.22324807884,2016-05-23
